review,label
多次购买京东自营的生鲜类的商品。玉米买过很多次了，好几个品种都买过。白糯玉米已经是多次复购了，金良玉地这次的活动力度不错，所以这次买了这个牌子的白糯，第一次买金良玉地。这次应该是够吃上一阵子了。,1
多次购买，首先是非转基因，其次是新玉米，然后质量很高，适合存储，品牌保证了品质，口感也很好，京东送货也及时，购买多次价格合适，推荐购买，健康食品！,1
金良玉地 非转基因  寒地黑土 天然有机 白糯玉米 值得够买 玉米? 香甜软糯 食用方便 放到锅里 10分钟就蒸熟了 大京东的物流也是超快速,1
两种颜色各一箱，价格不便宜，比不上当季的好吃，不够甜、糯得不干脆，说归说，我也买过好多回了，当季的不耐留，没办法了。不过有点厌了，要歇好一会再买了。,1
多次回购，口感很棒，家长特产。,1
这个牌子的黄玉米很好吃，好好好！,1
确实比真空包装的玉米要好吃很多，一点也不硬，早餐煮一根 喝个牛奶吃个鸡蛋，能量就够了，真的很不错呢，值得大家购买。就是放冷冻好占冰箱呀,1
金粮玉地糯玉米买过很多次了，尤其白玉米很好吃。微甜软糯，做早餐也是不错的。,1
还行叭就  没有白糯的甜  还是建议买白糯  如果不喜欢甜的可以买这个   反正我是甜食爱好者,1
金良玉地 有机速冻白糯玉米 12支装，非常好吃的糯玉米，已经购买多次了，一直吃这个牌子的，这次赶上促销活动，又买三箱，非常划算。煮好冻上慢慢吃,1
自从上次定了一箱黄糯玉米，想着吃吃看，没想到金良玉地的玉米跟店铺宣传的一样，蒸好后的玉米吃着香软糯但不粘牙，全家人一致认为好，而且是非转基因放心安全，这次活动力度大，一下子定了5箱囤货中。,1
购买好多少了！糯甜！且每个独立包装！又卫生又方便！会继续光顾！,1
儿子觉得好吃，已经啃完。,1
买了太多次了，自从朋友介绍说他们一家三口都吃了很多次白糯玉米后，我们也尝试买了三箱，确实嫩嫩，香香，吃了还想吃，后来又买了四箱。会推荐其他朋友的。,1
还可以吧，凑单买的，优惠。,1
好吃，回购，趁着活动入手划算，发货快，包装得好，非常不错，想买的别犹豫哇！特别棒！价格优惠，还送了薯条，去年冬天吃了好几箱，今年又来买，希望品质保持下去,1
每顿必不可少，非常非常喜欢，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！,1
玉米还可以，晶莹剔透，好吃可人,1
买了超多超多，京东就是经常做活动，然后全家大小的生活用品都在京东搞定，很给力的网络购物啊。活动的时候都是在囤货啊。。。还会继续回购。,1
金良玉地非转基因大米玉米这个玉米棒吃的非常的好，不管是黄玉米还是百余米诺软弱。口感好，二是他是非转基因的，对我们的身体也非常的好。建议大家品尝购买。,1
作为早餐非常方便。提前放到冷藏解冻后，上锅蒸15分钟，香甜軟糯，孩子老人，我自己都可以配搭的吃半条。就是价位有点小贵。希望多做点活动。,1
1、质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。其他都是废话看最后一句！还可以！,1
全家都最爱吃这款玉米了！快递小哥送货很快，都是冻的很结实的，打开两个用锅煮了半小时，非常软糯好吃，微甜的口感实在太赞了！会继续回购的！,1
有机食品是最好的选择，就是看中这俩字，没有一个一个检查，迫不及待地蒸了几个，这几个倒还干净，蒸出来之后玉米粒比弄之前饱满，可是，没有玉米味儿，很遗憾,1
这款黑玉米是有机的，到货即食用了一下，口感糯糯的，不甜但好吃，真空包装，保质期12个月，生产日期是3月份的，新鲜很满意，推荐购买。,1
挺好的，京东商城的商品是我一直信赖的。会继续支持的，京东物流的速度也很快，真是一如既往，让我放心，京东加油，还会继续回购的，并且商品质量也还不错！,1
三种玉米，黄玉米其实口感最干，但是对眼睛好啊，所以必买，花玉米也买过，白糯玉米这次没买，取而代之的是混合甜玉米的白糯玉米，炖排骨汤以后应该都差不了,1
挺好 独立包装,1
我看着质量特别好，也觉得比较新鲜，质量放心，下次还会购买过来，先动起来，后面接着保存，应该也比较方便，是独立的包装，而且是有机的，相信它的品质,1
经常购买它家的白色糯玉米，这个是凑单买过，买回来做了粥，喝粥时还能吃到一粒一粒的黏玉米，好吃，有活动走接着买了，如果东西品质不变，会一直支持的,1
物流快速，包装完好，到手仍是冰的，马上转存到冰箱冷冻保存，一大箱12条玉米都是一袋一条独立包装的，用微波炉煮了两条，软糯可口，不错。,1
这个不是水果玉米，需要煮的，不能用微波炉加热，不过煮完吃上去还挺不错的，包装也是单独包装，挺干净的。,1
东西不错，京东送货速度非常快，快递小哥服务也非常好，还会一如既往支持京东！,1
多次购买他们家的有机粘老玉米，还是感觉白色的质量一直很稳定，而且比较柔软，不像黄色的老玉米那样硬，吃起来更感香甜，是比较推荐白色的，这次又买了一箱。,1
"一直回购的物品之一，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",1
解冻后，每次上锅蒸15分钟左右。香甜軟糯。做早餐吃孩子老人都喜欢。京东自营，品牌信任。特别看中是黑土地非转基因的玉米。才是好玉米。,1
快递很快，按照包装说明蒸了15分钟，玉米老了些，口感差了好多，没吃出糯糯的口感,1
送货很快，价格小贵，可能有机的关系。日期比较新鲜，今天早上吃了两个，确实很糯，不过我是煮的，蒸的话应该会更好吃，单根包装很方便。,1
这个口感和味道就特别好，每天都吃，老公那么挑剔的人都说好吃?，还让我过年多买点吃,1
品质一级棒，软糯可口，多次购买了，包装也不错，物流很快，而且价格合理，尤其是有优惠的时候 很实惠，很喜欢，全家都爱吃很满意?,1
常买常买，好好好好好好好！,1
给妈妈买的糯玉米，妈妈喜欢吃糯玉米，我自己不太喜欢吃这种糯的口感，也不是很甜。说是非转基因，所以要放心些。反正妈妈喜欢就好，哈哈,1
玉米不错，好吃，吃起来也方便，软糯，是老玉米的味道，值得购买，有营养，蒸着，火锅都可以吃，保存也方便，粗粮对身体好，京东送货快，品质有保证！,1
性价比高，我很喜欢，下次还会光临不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！,1
喜欢吃玉米，经常购买玉米，这样的玉米利于长时间保存，想吃了就蒸几个吃，方便的很，金良玉地的玉米买了好几年了，用高压锅蒸才能蒸透，才好吃，每次有大活动时都必须买入，放冰箱里存好，京东生鲜配送也很到位，满意。,1
玉米软糯香甜，独立包装的袋子，方便好吃！买了一箱，一共12根，很大的一根，很喜欢吃！尤其是是孩子，特别喜欢吃！减肥的佳品！,1
买回家刚劲赶紧在电饭煲中煮两根，满屋飘香的味道，太好吃了吧，特别是与实用款叶酸的品质味道微微甜甜的口感非常好?，已经是第二次买了，放冰箱冷藏了,1
金良玉地 有机速冻白糯玉米 12支礼盒 2.88kg-3.8kg 2020年黑土地新玉米 蔬菜 非常好吃的苞米，糯糯的香甜可口，刚蒸好出锅的时候简直不要太好吃，买了好几年了N多箱了,1
玉米天天开心吃，微微的甜甜的味道，还是有机食品安全监管 吃到很放心的感觉，每天一根，即是粮食又是零食，太好吃了吧，需要冰箱冷藏的,1
生鲜半价的时候买的，比超市划算多啦，口感也还可以，糯糯的不费牙，但又不像别的速冻糯玉米一蒸就烂，还保留了恰当的嚼劲，不错不错。,1
好吃的玉米 ? 已经购买多次了 也推荐给同事和朋友吃了 都说好吃? 我都成这个玉米的推销员了 。关键是孩子也很爱吃 太棒了。,1
金良玉地的京东自营专区，里面的亲民有机酸菜是我家的最爱，无论是整棵的还是切好丝的都特别有风味。还有速冻黄糯玉米，白糯玉米也买了，也很好。,1
玉米很好吃 干净卫生 独立包装 东北黑土地的玉米就是让人喜欢，京东物流准时快捷，越来越喜欢在这里买生鲜食品，希望可以做得更好。,1
商品很快就收到了，这款有机白玉米?口感特别好，一收到就迫不及待地打开上锅蒸了一个尝尝，家人也很满意，这次购物体验不错。,1
给老妈买的，她很喜欢吃糯玉米，冷链送货很快而且很新鲜，用带冰块的箱子装的，县城老家一样可以享受到优质服务，给京东点赞！！！,1
"过年前买了一箱子
几家三口到现在也没有吃完
战斗力堪忧
口感有一点硬
我都是用来煮或者炖菜吃
包装很好
冷冻的我回来也无妨冷冻了",1
物流很快，下单的第二天就到了。以前买过这个品牌的玉米，口感还不错。这次正好有优惠活动，就买了这种试试，希望一样的好吃吧！,1
喜欢京东自营商品，原因是服务和售后有保障。之前吃过别人帮着带的，感觉还算可以，在京东上看见有自营商品，买些尝尝，还不错。,1
一直购买她们家的，味道不错。孩子挺喜欢吃。作为成人，作为代餐也是非常好的哦。我们经常作为早餐，简单方便，玉米搭配鸡蛋牛奶,1
挺好吃的白糯玉米，口感甜甜糯糯蛮喜欢，下次有优惠活动再来回购。,1
性价比不错，比其它店便宜一点，关键是自营的比较放心，送货快速，效率很高。,1
这个牌子玉米一直在买，买了好多次了，小粒的粘糯型的价位也不算太低了，但是吃着好是最重要的，非常的不错，还会再回购的，加油加油加油,1
商品质量不错，细节、品质都非常好，发货贼快，快递也给力，棒棒哒~???,1
非常好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，送货上门非常方便，性价比高，多次购买，很高兴，软糯，物有所值啊！,1
价格比活动时高了许多，好吃是千真万确的，算是减肥食品之一吧。,1
这款金良玉地有机糯玉米，颜色金黄，玉米味道不错，一盒里面12根，玉米颗粒饱满，味道不错，京东购物方便，送货快，配送及时。,1
日期新鲜。非常好的玉米。味道口感都很好。谢谢京东的快递师傅送货到家辛苦了。,1
产品挺好用的，发货速度也快，应该是正品！一如既往的支持京东商城！,1
京东商城购买的商品价格和质量绝对可靠保障，这款产品是我们自己选择的产品，味道真的是非常不错的，希望京东商城能够继续努力加油?！,1
玉米不如黄色糯玉米好吃，颗粒大但是味道没那么香。下次应该不好选白玉米了。买了大家推荐的花玉米，还没吃，希望有惊喜吧哈哈哈,1
送货的速度非常快，京东自营的商品，用上凑单和券，价格也是很合适，东西品质包装都可以，昨天订的货，转天就能送到，真是非常的方便。,1
玉米一般吧，都憋了，再也不会买了，没有西双版纳的好吃，价格也挺高,1
第二次购买了，味道还是一样的好，很不错的玉米，值得推荐。 我很喜欢玉米，还送到家，真的很方便购买和品尝。 很不错的玉米。,1
这是我在网上买到的最好的玉米了 口感香味都很好 黄玉米甜 白玉米粘 太棒了,1
快递挺快，包装也完好无损。玉米还不错，刚收到时软硬适中，放了一段时间稍微有点硬了。并不是很甜，挺喜欢这种淡淡的香味，感觉更纯正些。,1
很不错的玉米，粘糯感十足，吃起来很有味道，京东冷链运输，到了还是冻得邦邦硬，赞。但问题也来了，需要冷冻保存对冰箱容积要求不小,1
这个有机玉米开锅就特别香，吃起来又糯又香，略有嚼劲，京东自营又快又安全，价格实惠，物流高效，快递小哥也特别给力，业务熟练，态度好,1
儿子很爱吃这款玉米，相比X乐那种水果玉米，这款有粘性，好吃,1
"白色的糯玉米明显不如黄色的糯玉米好吃，虽然颗粒大一些，饱满一些，但是蒸出来的味道没有黄色的冷冻糯玉米香。
买了花色的糯玉米",1
玉米是熟的，蒸15分钟左右就好了，觉挺好吃的，很糯微甜，全家都很满意，很喜欢吃。物流很快，当天购买当天收到，后续继续关注继续购买。,1
不甜 没什么香味,1
京东自营，真的很给力，物美价廉！物流的配送师傅也是超级棒，选择京东，没错的！,1
哈哈哈，买了一抽屉的玉米，和老公每天早上都来一根玉米?，真的是很不错的选择，营养又富有膳食纤维，不过这一批买的没有前几次的好吃?,1
苞米口感很好 就是粒有点小 应该是有机品种吧 每箱还赠送一个 很棒,1
玉米很好吃，也很有嚼头，有小时候在地里直接掰下来就煮的那种老玉米的味道。孩子比较喜欢吃，老人感觉不太好，因为啃起来比较费牙齿。,1
好吃好吃好吃，一直都买这个玉米，软糯甜香，包装也好，独立密封，一箱6个，吃的时候也方便，蒸20分钟就可以，京东送货也很快，非常棒,1
味道很不错香糯可口蒸着吃很方便，但一定要冷冻保存否则就变质了,1
买了好几次了，好吃，糯糯的，大小正好，香香的，这次搞活动赶上又进一箱。希望商家多搞活动多优惠哦，京东速度嘛，杠杠滴杠杠滴。好评,1
物流真是太给力了，上午买下午就到了，京东这一点儿确实不错?包装完好无损，也很精美。玉米的品质非常好。简单煮一下就可以了，口感不错很满意,1
鞋子挺好的，比商场里面便宜，质上看不出来什么问题。应该是正品吧！现在都不出门买东西了，都在手机上搞定，挺方便的,1
哈哈，这块玉米买过多次了，好吃的根本停不下来，就是价格涨了不少，但是没办法，民以食为天，还是要吃的，就囤货了一抽屉，还好家里冰箱足够大。,1
特别喜欢在京东买东西，尤其自营产品，价格实惠且送货快，非常方便，会继续支持,1
这个牌子的玉米买了，这是第四次了，质量非常的好，然后吃的也剩下最后一根了，还会继续再回购的嗯，粘糯并的玉米是小粒的，非常的好吃,1
还可以吧 吃着味道和口感和普通粘玉米没啥大的区别，买酸菜看到玉米可以凑单就买了 父母挺爱吃的 孩子也吃的不错 冻起来慢慢吃,1
第一次买的时候是凑单，觉得很好吃，非常软糯，于是吃完后又买了第二次，结果第二次的玉米很老，吃完一个腮帮子疼，不如第一次买的好。,1
买了好多玉米，估计能吃三个月了。晚上忍不住想吃东西就啃玉米，啃啃啃啃啃，太难了哈哈。京东送货好快，半夜买百天就到货了。。,1
非常不错的一款产品，也是多次购买了，这次也是感觉有优惠活动，所以果断下单，非常划算的，感谢京东商城的朋友一如既往的给力。加油,1
冷冻的玉米会不会口感不好啊，第一次买这种玉米，期待是甜的，一直用玉米炖汤，买不到甜的，希望这个能惊艳到我。包装不错，看着应该好吃。,1
第二次回购了，就喜欢吃这个牌子的玉米！早餐吃、晚餐吃！有营养不易肥，香甜软糯！会继续回购的！京东神速，快递小哥还送货上门！,1
有过去玉米的香气。个人觉得上次买的也是这家的白玉米更香也更甜一些。,1
我滴个神啊，这个玉米也太好吃了吧。第一次吃到水份这么大，这么甜的玉米，简直停不下来了。老人和孩子都好喜欢吃，希望多做活动，会回购的。,1
2020年十月生产的，应该还不错,1
京东快递一直到货速度很快，不过这次包装有点随意，幸亏是冬天天冷，估计应该也是因为这个吧，就当绿色环保，减少过度包装了吧，不过吃着还是比较可口的，而且价格很实惠。,1
买了很多很多次了，非常好吃，很糯很甜很不错，是全家人的大爱呢，信赖京东,1
玉米又甜又脆，好吃，真空包装的，可以常温存放，可以用锅蒸十几分钟，也可以用微波炉，非常方便，现在，我是早上吃一根，晚上吃一根，开始我的减肥之路，关健是吃玉米减肥，饿不着，看看我这样吃一个月能减几斤,1
非常好，喜欢在京东购物，已经成为习惯，包装好，物流给力，体验甚佳。,1
买了好多次了，好吃，就是喜欢玉米。早上一蒸就行，方便。,1
很好吃的玉米。孩子喜欢。价格实惠。京东自营商品还是不错的！送货很快服务很好！孩子很喜欢。快递员服务态度很好！真是很不错！挺好的,1
第一次买的黄糯玉米……味道特别好……这次又买了三个品种……各有各的味道……都好吃……种草这个品牌的玉米，独立包装方便卫生……有机的孩子吃的放心……回头客……吃完了还买……,1
特啊好吃，买了无数次了，还是有机的，真的是不错的产品啊。太棒了哈哈，希望京东再给我们退出更好的产品。每次都给我们带来惊喜哈哈。,1
商品外包装简约环保，配色舒服大气，商品发现色泽基本一致，商品烹饪好后，口感香甜软糯，没有异味，大人孩子都喜欢，价格方面也很实在。,1
独立包装的玉米，专门买来煮汤的，信赖京东自营商品,1
多次购买的商品，这款有机糯玉米，味道不错，口感软糯，有嚼劲。,1
在京东购物十来年了，品质一致有保障，物品价廉物美，配送方便快捷，值得信赖,1
虽然是凑个数免运费的，但是生产日期很好很新鲜。今天是京东商城疫情后，又恢复正常送货上门。虽然很期待很想念以前的送货上门，今天真的送到门口又有点担心。害怕送货员到处窜门进电梯后会不会有事。还是要继续努力坚持戴好口罩，少窜门。五星好评,1
物流快，快递哥服务好。这东西挺不错的。有机的，品质好，喜欢。,1
挺好吃的。价格实惠！孩子很喜欢！京东自营商品还是不错的！快递员服务态度很好！玉米挺好的！新鲜。方便。单独包装。很不错的！挺好的,1
一直在买京东自营的东西，质量有保障，速度和服务一直很好。,1
说实话，感觉味道一般，不够甜也不够糯，有点水水的,1
玉米粒子小，偏嫩，和有机酸玉米比，口感差太多。,1
买了多次了，一如既往的好吃，但是这次说的每箱送一根没兑现,1
很愉快的一次购物，货真价实，用着舒心，吃着放心！完美！,1
玉米一直买的这个品牌的，销量第一，每次都是买个三四箱，有活动的时候就会多买一些，减脂瘦身很适合，玉米是有机的，所以会让人放心些。,1
买了多次的玉米，家里人都比较喜欢这个口味，品质如一。,1
玉米非常不错，很糯很新鲜，生产日期也非常近，水煮或者水蒸都非常合适，当早餐也很不错，京东的发货速度非常快，冷链的运输优势也非常明显,1
一直都买他家的玉米，品质有保证，口味不错，吃完再买。,1
吃了以后才评价，感觉香味差一点，我是超级爱吃玉米?的人，煮了两个，居然没吃完。下次煲玉米汤再评,1
这款玉米已经买了很多次了，黑土地玉米，口感很好！非转基因的玉米，吃着放心！每个都是独立包装的，方便卫生！希望多多搞活动哦！,1
很好吃的玉米。价格打完折还算便宜。味道很好啊。有玉米味，甜的。买过很多次了。京东自营商品还是不错的选择。快递员服务态度很好！,1
东西刚收到 服务态度很好 包装盒也不错 之前买过了 味道好,1
很好吃的玉米，又甜又糯，很有嚼劲，而且颗颗饱满，每一个都是好的，没有烂的，包装也卫生，利于储存，总之是不错的选择，值得购买。,1
"玉米好吃，送人的，吃着不错的。就是一起买的猕猴桃质量差，有很多坏果和过熟的，客服给做了退款处理，希望质检部门做的到位些，毕竟涉及到食品安全问题。
物流是很快的，这一点很认可！",1
"大京东的物流 超级 超级 超级的快 不是什么之一 而是唯一的这么快 我是信服大京东的物流了
玉米?也是甜香软糯 口感超级棒",1
每根玉米单独包装的，但不是真空包装，必须放冷冻室保存。每次买的口感和味道都会不大一样，这次的不是很糯很甜的那种，很一般。,1
看了一下生产日期是秋天收了速冻的。蒸一下就可以吃了，味道还不错。,1
好吃，软糯，甜味，还是有机的，搞活动很实惠。,1
买过好几次这种玉米，确实好吃，如果有优惠就多买点,1
过年的时候屯的年货，这个速冻的玉米比煮熟的那种好吃不少,1
比较糯，不算甜，可能冰冻的缘故，蒸出来有点干。,1
这质量真是太意外了，实物美美哒，触感很好，很推荐哦~终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的好！非常好！质量好，和实体店一样，颜色正，是我喜欢的,1
双十一有活动，第一次买了一箱，全家都喜欢吃，买来没几天就要吃完了。于是又买了第二次，买了两箱、这次能吃一阵了哈。苞米是熟的，蒸10-15就可以了。软糯香甜，非常好吃。,1
玉米很好吃，心子小，玉米粒饱满，非常软糯。,1
玉米不错，挺新鲜，挺甜的。京东物流一如既往地快。,1
质量好，物流快，价格低，客服负责，京东体验是真的好，还会继续支持,1
东西不错，京东下单方便，发货快捷，小哥认真负责～～,1
超级难吃…真的，不便宜，还难吃…不知这玉米糯在哪里…,1
家里的东西都在京东买，不用出门送到家，这是现在生活最方便的地方,1
买过好几次，品质稳定，价格合理，味道非常好！,1
玉米香味十足 黄玉米甜甜的 香甜可口 孩子非常喜欢 一天一根,1
这款玉米粒挺好吃的，焖米饭或熬粥放一些进去，即好吃又营养又增加了膳食纤维，有益人体健康，一次买了好口袋，等吃完再继续光顾。,1
一见到有活动马上买了，蒸的时间久一点就好吃，很软糯。,1
这款产品的包装，设计的图形和颜色非常有特点，即干净又清新，但是略感遗憾的是玉米即不甜也不糯，口感不太好吃，家人都不太中意。,1
家里宝宝喜欢吃玉米，买的这种有机的玉米，吃的放心，早上煮了一根尝了下很糯微甜，吃了好多地方的玉米还是是大东北的糯玉米很好吃的,1
很好，很满意，非转基因吃点粗粮对身体有好处，极力推荐。,1
挺好吃的，特别是给宝宝吃，有点脆有点糯还甜甜的,1
买过很多次，很有小时候的味道，全家大小都爱吃,1
感觉一般，口感不是太好，还是在实体店或超市买好一些,1
这家的玉米挺好吃的，买过很多次了，还是希望能多做活动。,1
第一次买的黄糯玉米特别有玉米味儿……很喜欢……这次买了三个品种，都不错……各有各的味道……推荐购买……回购的。因为真的不错也不贵，有机的孩子吃的放心……,1
之前一直买这个品牌的糯玉米吃，觉得非常不错，大小均匀，并且甜度适中，煮完个个都颗粒饱满，之前都是水煮，这次试试蒸一下看看味道怎么样。爱吃杂粮的绝对要选这个,1
玉米粒挺好，用水烫一下就行，挺饱满新鲜的，甜甜的，味道不错。平时炒菜、做汤都可以搭配。冻冰箱里也不怕坏。生产日期挺新。京东送货快，送来时一点没有融化，特别好,1
挺好吃的，冷冻玉米香甜软糯，就是玉米粒较小，可能有机玉米就这样吧,1
这个玉米非常好 玉米香味十足 既有粘玉米的粘 又有甜玉米的甜度,1
不错的购物体验 物流速度也很快 下次还来购买,1
软糯但是不像新鲜的那么香，还行吧，没有坏的,1
这个玉米非常好吃，软糯香甜，回购很多次了，还会继续回购。,1
口感好，质量不好，味道挺好，又粘又糯,1
第二次购买，比同品牌的单独包装240克的的确小一点，不过也更嫩些，如果给儿童吃，个人更喜欢这个型号。单独包装的大的略微偏硬。,1
冷藏发货快，包装严实，不错，客服服务态度也特别好，好评,1
日常囤货，买过很多玉米，这款感觉自己最喜欢的，非常软糯和香甜。强烈推荐大家都试试看。我家娃都很喜欢这款玉米。一般生鲜搞活动的时候就非常适合入手。很喜欢,1
买了12个黄的，6个白的，个人觉得白的好吃，有奶香味儿。他家所有的吃的都还不错，经常来买玉米，吃了好久了，无限回购，不踩坑。,1
他们家黄色的白色的老玉米都很不错，特别值得一提的是黄色的年老玉米好像进行了改良，口感比以前好多了，而且粘度没有改变，很好吃，感觉挺满意的，原来黄色的比较硬。,1
玉米是鲜冻的，口感很好，本来是凑单才买的，没想到还不错，孩子也都非常爱吃，香甜软糯，很好吃，早餐吃一个，方便又健康！很棒,1
专门吃完才来评价，这款玉米真的很好吃，我用水煮的,1
味道不错，口感新鲜，送来时还是冰冻状态，吃着放心。,1
玉米糯糯的，还挺甜，黄玉米，很容易熟，不错,1
健康粗粮，就是米米有些小了。。。。。。,1
不错，生产日期11月1日，今天到货马上蒸了一条，水开了放进去蒸12分钟就可，软糯清甜，早餐搭配健康好食物，要放速冻保存。,1
还没吃，看包装挺好，一个小箱，看着挺卫生的，买吃的只认京东,1
还可以，不是太嫩，大人吃硬，小宝宝费点劲,1
非常软糯好吃，买过其他几个热卖牌子的，还是这个口感最好。,1
以为是正常的常温的玉米，发过来一看，京东的小哥，还带着冷冻箱，才知道是冷冻的玉米，第一次吃，不知道冷冻的玉米会不会更新鲜一些，颜色还是蛮漂亮了，黄澄澄的很有食欲，比白玉米好看得多，感觉没有什么甜味素之类的。还比较天然的样子，希望没有添加剂。,1
已多次购买京东这家金良玉地的玉米，趁着这次活动价又囤了5箱，隔两天家人就想起吃这个玉米，现在已离不开了，又糯又甜还有高叶酸的玉米，希望京东多做活动。,1
这家玉米已经不知道多少次购买了，很香糯，每次都买好多箱，有活动更划算，还可以当减脂餐，饱腹感很强，又有营养，值得购买，物流快。,1
现在已经习惯在京东购物了，送货速度快，第二天就送到了，非常方便。这款玉米已经买了多次了，双十一搞活动时购买，性价比高，玉米软软糯糯的比较好吃。,1
京东物流一直很快，货早已收到，特意等到吃了之后来评价。这款玉米还可以，玉米是糯玉米，很有嚼劲，还有淡淡的甜味。,1
很好吃的糯玉米，香甜软糯，我家孩子非常喜欢，每个都是独立包装，每个都是粒粒饱满，蒸煮都可以都好吃，就是玉米粒有点容易散。,1
一如既往的物流速度，次日达，味道好极了,1
多次购买，玉米很好吃而且方便加工。,1
好吃，跳跳糯糯的，平时想吃的时候拿出来煮或蒸一下就可以了，放冻层里也不容易坏,1
甜糯甜糯的 性价比高 个头大 值得购买,1
第一次买这个玉米，当时没看清楚就下单了，结果到家才发现是速冻玉米，要放冷冻室的，打开蒸了一个，不知道是时间太短还是怎么，玉米很硬，口感不好不会再回购,1
看到是有机商品，然后在做活动就买了一点点，一般的有机玉米都是真空的常温包装，这款比较特别是冷冻的，对冷链的运输要求比较高，快递小哥放在门口了，好在时间不太长。感觉比一般的玉米好一些，表面没有一层粘液，吃之前还是要把表面洗干净哦,1
多次购买，搞活动时性价比高，玉米又香又糯，蛮赞的。,1
黑，糯，就是太小了，刚看清楚，每根140g，难怪。所以每次要吃两根。蒸好做早饭，带着走，比较方便，小朋友不拒绝吃早饭了。,1
到货就迫不及待打开了，玉米果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物,1
收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……,1
确实是黄糯玉米，味微甜，吃起来的口感不错，早餐一根玉米，一个鸡蛋一杯牛奶，营养又健康，棒棒哒,1
玉米虽然是速冻的，不过还挺好吃的，蒸一蒸糯糯的。,1
玉米是真空包装，便于保存，食用方便。黑玉米口感还不错。,1
特别好吃，而且很甜，很甜很香，很新鲜。,1
这个玉米还没有吃 看着还不错 比以前买的那种包装看着好,1
这是买了第三次了，香糯甜，减肥的好选择,1
家里一有需要都在京东商城上解决啊，各种买买买又快又好。,1
很好吃的牌子，在家不想出门时，你起来很方便，孩子也爱吃。,1
已多次回购，还是挺好吃的，质量看着也不错,1
一直在买这个玉米很喜欢吃哈哈哈哈哈,1
京东的这款玉米?还是非常不错的 有黄糯和白糯 两个味道都是甜甜糯糯的 我吃玉米的目的是多吃一些粗粮 可以起到润肠的作用 大家可以放心买 非常好吃,1
发货送货迅速，包装良好，冷链物流配送良好。,1
商品外包装简约环保，配色高端大气上档次，商品大小色泽基本一直，口感香甜软糯，大人孩子都爱吃，商品有透视窗，可以直接看到商品状态，快递速度快，价格也不错。,1
日常囤货，好吃不贵，家的味道，值得购买！！,1
生鲜这次有点慢了 不过过年了值得理解 东西还可以,1
里面不是真空包装的，而且吃着味道也不是很好。不会回购了,1
香糯还带着点微甜，应该是青春期采摘的，真是不错。,1
日期新鲜。颗粒饱满。谢谢京东的快递师傅送货到家辛苦了。,1
玉米粒没有想象的大和糯，但是口感本人还是接受的。爱吃玉米,1
好吃，就是有点小贵，但包装不错，是每个独立包装,1
金良玉地的玉米，白玉米、花糯玉米，都是我最爱的产品，每次都是一箱箱的卖太好吃了。希望经常有活动，长期会帮衬。,1
第一次买这个牌子的玉米，看起来包装还不错，外面是个盒子，里面每个都有独立的包装，吃起来拿起来方便，就是包装上有食用说明，很方便很好吃。,1
已经是n次购买了！还是一如既往的好！确实是比较好的玉米，吃起来糯糯的，非常弹牙，确实是值得一卖！当然了，价格也比较贵，希望多搞活动！,1
是自己想买的东东，很开心的一次购物，真心的不错，推荐大家购买了。速度快，质量有保证。,1
回购产品，颗颗玉米粒分明，有一些嚼劲,1
玉米是有机的口感还?锚,1
有活动就是便宜，比去超市便宜多了！挺好的！,1
多次买了，这次有活动囤货了，好吃不贵,1
黏，不甜，放火锅里勉强食用 。,1
也算是多次购买了，这个玉米一定要嗯冷冻起来保存,1
很不错的东西好好吃的,1
家里老人小孩都爱吃，美味可口，非常棒棒??不错?????非常棒?????????????????不错?非常棒???????????不错??不错,1
不算甜，黄玉米颗粒也比较小，香还是比较香的,1
春节不打烊，隔天就收到了，很快的，玉米不错啊,1
凑单买的很划算，希望以后还有这么便宜的活动。,1
以前总买，甜甜糯糯的冷冻玉米，这次换购的，价格很合适。,1
第一次购买～蒸后做早餐吃，味道很好吃的～,1
标记价格19.90元，自营送货，隔日送达，内外包装完整，有待食用，按订单提供发票。,1
"两只独立包装，挺喜欢的，口感甜糯，好吃！
习惯了京东上购物快捷便利！！！京东物流尤其迅速，上午下单下午到，下午下单第2天到，简直不要太方便了！！！从几年前开始使用京东，其他的购物软件都删了，一直是京东的会员，每个月都有优惠券，运费券，挺方便的，生活用品一应俱全，全都上网买。",1
